idx,id,title,url,date
176,HEVJmfvKnwE,Fat Burning Foods – Dr. Berg,https://www.youtube.com/watch?v=HEVJmfvKnwE,unknown
177,3c3fQvTvcqQ,Acupressure for Adrenal Stress – Dr. Berg,https://www.youtube.com/watch?v=3c3fQvTvcqQ,unknown
178,i0-ZWnXBxxc,"Vegetarian vs Meat Eater, What Is Better? – Dr.Berg",https://www.youtube.com/watch?v=i0-ZWnXBxxc,unknown
179,lKrFgxVTe28,How to Get Your Wife to Lose Weight? [FOR MEN ONLY!] – Dr. Berg,https://www.youtube.com/watch?v=lKrFgxVTe28,unknown
180,V6bTwOo3H1A,The Perfect Diet – Dr.Berg,https://www.youtube.com/watch?v=V6bTwOo3H1A,unknown
181,0C6zoIgraWs,What Causes Headaches? – Dr. Berg,https://www.youtube.com/watch?v=0C6zoIgraWs,unknown
182,8qgwmKq-yjA,"Tryptophan, Turkey & Causes of Sleepiness After Thanksgiving Meal – Dr. Berg",https://www.youtube.com/watch?v=8qgwmKq-yjA,unknown
183,fSuvDNeerjs,17 Ways To Eat More Vegetables in Your Diet – Dr. Berg,https://www.youtube.com/watch?v=fSuvDNeerjs,unknown
184,gALMXv6KqMo,"Forget The Calories, Reduce Sugar – Dr. Berg",https://www.youtube.com/watch?v=gALMXv6KqMo,unknown
185,kBioeRRPuhg,Effects Of Stress On The Brain – Dr. Berg,https://www.youtube.com/watch?v=kBioeRRPuhg,2013-12-03
186,Pp7arrSDs5w,How To Lose Weight Without Losing Muscle? – Dr. Berg on Weight Loss & Muscle Gain,https://www.youtube.com/watch?v=Pp7arrSDs5w,2013-12-10
187,8WpaVxsZI1I,Drinking Alcohol & Still Losing Weight – Is it Possible? – Dr. Berg,https://www.youtube.com/watch?v=8WpaVxsZI1I,2013-12-17
188,JpmI3Nnyx6o,How To Prevent Sagging Skin with Losing Weight? – Dr.Berg On Loose Skin After Weight Loss,https://www.youtube.com/watch?v=JpmI3Nnyx6o,2013-12-23
189,M5FQYKLAOhg,How To Get Motivated With Losing Weight – Dr.Berg on Weight Loss Motivation,https://www.youtube.com/watch?v=M5FQYKLAOhg,2014-01-07
190,iwcLIUd_WiY,Genetically Modified Foods - GMO or OMG? Get Immune Against Genetically Modified Organisms – Dr.Berg,https://www.youtube.com/watch?v=iwcLIUd_WiY,2014-01-13
191,6iKSL-bpbAM,Why Can Eating Butter Make You Skinny? – Dr.Berg on Weight Loss and Benefits of Butter,https://www.youtube.com/watch?v=6iKSL-bpbAM,2014-01-21
192,tumJRQ01Hmg,The Underlying Root Cause Of Hair Loss – Treatment For Hair Loss Dr. Berg,https://www.youtube.com/watch?v=tumJRQ01Hmg,2014-01-29
193,-ZkADMLZCuw,Dr.Berg's Most Important Weight Loss Tips,https://www.youtube.com/watch?v=-ZkADMLZCuw,2014-01-30
194,f3sx6VNO0F8,Metallic Nutrients In Food? – Dr. Berg on Trace Minerals and Synthetic Vitamins,https://www.youtube.com/watch?v=f3sx6VNO0F8,2014-02-10
195,cNM_NXwOkcQ,How to Do a Garlic Nasal Rinse? – Dr.Berg,https://www.youtube.com/watch?v=cNM_NXwOkcQ,2014-02-17
196,lN4tzAe4L9M,Healthiest Cookies in the World!!,https://www.youtube.com/watch?v=lN4tzAe4L9M,2014-02-25
